match_id,summoner_name,champion,kills,deaths,assists,gold_earned,cs_per_min,damage_done,damage_taken,win
LA1_1515974466,Lúxyfer,Lux,7,5,6,8877,2.2857142857142856,14117,13969,True
LA1_1515974466,ElEibra09,Yorick,10,8,5,14211,7.071428571428571,32574,30986,False
LA1_1515974466,BRAYAN 135,Viego,5,7,9,9843,0.10714285714285714,13320,33241,False
LA1_1515974466,Weedster,Malphite,1,6,10,8210,5.25,11584,17194,False
LA1_1515974466,Spotted Toad,Jhin,7,4,3,11022,6.392857142857143,11999,9705,False
LA1_1515974466,ToolsPc,Galio,2,9,10,7439,1.2857142857142858,10777,18146,False
LA1_1515965878,krauserman,Gwen,0,0,0,606,1.0,0,346,False
LA1_1515965878,NoeHammett,Viego,0,0,0,628,0.0,232,1428,False
LA1_1515965878,BPS Adam Murray,Talon,0,0,0,629,1.6666666666666667,0,132,False
LA1_1515965878,JHIN FOURLIFE,Lucian,0,0,0,538,0.0,0,0,False
LA1_1515965878,Syrinx,Nami,0,0,0,544,0.0,479,706,False
LA1_1515965878,LaAsesinaFurtiva,Akali,0,0,0,594,1.0,712,519,True
LA1_1515965878,BRAYAN 135,Sejuani,0,0,0,708,0.0,0,883,True
LA1_1515965878,Communistar ,Azir,0,0,0,608,1.3333333333333333,132,98,True
LA1_1515965878,Ariguas24,Ashe,0,0,0,601,1.0,702,216,True
LA1_1515965878,Spotted Toad,Morgana,0,0,0,538,0.0,129,87,True
LA1_1514627465,Kyoaku,Trundle,6,1,13,12067,5.3076923076923075,22399,29601,True
LA1_1514627465,BRAYAN 135,Zac,3,2,25,9957,0.8461538461538461,18830,32945,True
LA1_1514627465,KaisaQueen uwu,Katarina,9,3,10,10684,5.730769230769231,23912,21965,True
LA1_1514627465,Spotted Toad,Jhin,16,2,7,13560,6.576923076923077,23719,12448,True
LA1_1514627465,blackflaz,Zyra,4,5,15,8246,1.5769230769230769,20463,14346,True
LA1_1514627465,Cemsoto7,DrMundo,2,4,3,8629,5.3076923076923075,17628,32358,False
LA1_1514627465,MrCaguama,MasterYi,1,10,2,8365,2.6923076923076925,14987,30734,False
LA1_1514627465,Kayserf,Jayce,4,8,2,9320,5.153846153846154,24199,19420,False
LA1_1514627465,Chotis,Kaisa,4,6,3,9473,6.538461538461538,14937,18929,False
LA1_1514627465,Alseiz,Maokai,2,10,8,6969,1.8461538461538463,11681,30993,False
LA1_1514621005,Pitagøras,Darius,8,3,1,7104,6.0625,9832,13968,True
LA1_1514621005,BRAYAN 135,LeeSin,5,3,6,5812,0.875,10516,14092,True
LA1_1514621005,Lazky Kardashian,Ryze,5,0,4,6113,6.6875,10951,7456,True
LA1_1514621005,Spotted Toad,Jhin,9,0,1,7403,7.5625,8371,4302,True
LA1_1514621005,noNeko,Thresh,0,0,9,4014,0.875,3173,4762,True
LA1_1514621005,PaTrick  021,Malzahar,4,8,1,5841,5.875,7438,10163,False
LA1_1514621005,Steff,Sejuani,0,7,3,4092,0.0625,3507,17739,False
LA1_1514621005,Rileyy reid,Anivia,2,4,1,4736,4.625,7093,11487,False
LA1_1514621005,2canelas,Draven,0,3,0,4510,7.5,5440,6702,False
LA1_1514621005,Dogor02,Lulu,0,5,1,3421,1.4375,2418,6320,False
LA1_1513866424,bumblebe,Zed,3,6,6,9685,5.678571428571429,19135,18854,True
LA1_1513866424,BRAYAN 135,LeeSin,10,2,2,11217,0.6428571428571429,19887,25239,True
LA1_1513866424,Spotted Toad,Ornn,4,2,4,10661,5.75,13900,32143,True
LA1_1513866424,La SEMEFO,KogMaw,11,4,3,13535,6.75,26343,17820,True
LA1_1513866424,La Sabrõsona,Leona,2,5,9,8522,1.75,5983,19435,True
LA1_1513866424,Suety,Yone,2,5,1,8789,5.5,15906,20558,False
LA1_1513866424,Wexicano,Jax,5,5,1,10553,1.0357142857142858,10414,22093,False
LA1_1513866424,Edison11,Vladimir,5,8,3,10495,5.571428571428571,26215,37569,False
LA1_1513866424,Wizkid250,Vayne,7,5,5,13177,7.892857142857143,20859,15103,False
LA1_1513866424,R4P,Lulu,0,7,12,7531,0.9642857142857143,5970,14843,False
LA1_1512416435,jonycr7,Gragas,4,5,2,10794,7.8076923076923075,21634,30384,False
LA1_1512416435,BRAYAN 135,LeeSin,9,6,10,12079,1.8076923076923077,19877,30471,False
LA1_1512416435,mid too easy,Yone,7,9,5,10416,5.423076923076923,19374,25845,False
LA1_1512416435,Spotted Toad,Jhin,4,8,12,10820,6.961538461538462,17067,17972,False
LA1_1512416435,Alextormt,Braum,1,7,17,7096,1.2692307692307692,9200,24430,False
LA1_1512416435,,Garen,5,1,2,12783,8.076923076923077,23872,25607,True
LA1_1512416435,NinJazzz,Diana,6,3,10,12919,2.269230769230769,15248,25282,True
LA1_1512416435,Mîkey,Ryze,8,9,10,13137,6.0,30828,26953,True
LA1_1512416435,Drâken,Kaisa,14,6,5,12554,5.538461538461538,20080,18444,True
LA1_1512416435,Soy Mordiscos,Thresh,1,6,10,6892,0.8461538461538461,5131,14432,True
